node_name	degree.z	c.score
H_0491_Hemiptera_Peirates	-0.106294284560819	0
H_0492_Diptera_Diptera	-0.0848442123032428	0
H_0493_Diptera_Cecidomyiidae	-0.142426094350121	0
H_0494_Ephemeroptera_Baetis	-0.142426094350121	0
H_0495_Coleoptera_Staphylinidae	-0.122589057848354	0
H_0497_Lepidoptera_Ostrinia	-0.0828428000581866	0.5
H_0498_Orthoptera_Trigonidium	-0.106294284560819	0
H_0499_Hymenoptera_Formicidae	-0.0699799884883314	0.5
H_0500_Diptera_Cecidomyiidae	-0.646053969522778	0
H_0501_Diptera_Diptera	-0.233171399110947	0
H_0502_Hemiptera_Bemisia	-0.310480692234487	0.5
H_0503_Hemiptera_Aphididae	-0.0662776127261574	0.5
H_0504_Hemiptera_Ossoides.lineatus	-0.310480692234487	0.5
H_0505_Lepidoptera_Crambidae	-0.176380083713418	0.5
H_0506_Diptera_Diptera	-0.122589057848354	0
H_0507_Lepidoptera_Crambidae	-0.0662776127261574	0.5
H_0508_Diptera_Cecidomyiidae	-0.0557826313662552	0.75
H_0509_Diptera_Diptera	-0.0540921403629381	0.6667
H_0510_Diptera_Chrysotus	-0.142426094350121	0
H_0511_Hemiptera_Dictyopharidae	-0.0982591173565298	0.5
H_0512_Diptera_Sciaridae	-0.176380083713418	0.5
H_0513_Diptera_Cecidomyiidae	0.00334695788197529	0.72
H_0514_Coleoptera_Coleoptera	-0.122589057848354	0
H_0515_Diptera_Culicoides	-0.0699799884883314	0.5
H_0516_Hemiptera_Greenidea	-0.122589057848354	0
H_0517_Odonata_Pantala.flavescens	-0.142426094350121	0
H_0518_Diptera_Diptera	-0.0699799884883314	0.5
H_0519_Diptera_Diptera	-0.0662776127261574	0.5
H_0520_Diptera_Cystiphora	-0.522087894189994	0
H_0521_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0522_Lepidoptera_Pelopidas.mathias	-0.00285991726864864	0.6667
H_0524_Diptera_Diptera	-0.122589057848354	0
H_0525_Lepidoptera_Lepidoptera	-0.124775575396281	0
H_0526_Diptera_Bradysia	-0.553258734754497	0
H_0527_Diptera_Diptera	-0.0409100247200921	0.6667
H_0528_Diptera_Tipulidae	-0.0438520647859457	0.5
H_0529_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0530_Diptera_Diptera	-0.122589057848354	0
H_0531_Hemiptera_Hemiptera	-0.122589057848354	0
H_0532_Diptera_Sciaridae	-0.122589057848354	0
H_0533_Hymenoptera_Formica	-0.106294284560819	0
H_0534_Diptera_Cecidomyiidae	-0.0982591173565298	0.5
H_0535_Diptera_Diptera	-0.122589057848354	0
H_0536_Lepidoptera_Lepidoptera	-0.122589057848354	0
H_0537_Hymenoptera_Xyela	-0.124775575396281	0
H_0538_Diptera_Cecidomyiidae	-0.0438520647859457	0.5
H_0539_Coleoptera_Staphylinidae	-0.122589057848354	0
H_0540_Diptera_Pseudolycoriella	-0.0540921403629381	0.6667
H_0541_Diptera_Cecidomyiidae	-0.176380083713418	0.5
H_0543_Hymenoptera_Braconidae	-0.0848442123032428	0
H_0544_Thysanoptera_Thripidae	-0.32878086076086	0
H_0545_Hemiptera_Bothrogonia	-0.106294284560819	0
H_0546_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0547_Diptera_Diptera	-0.646053969522778	0
H_0548_Diptera_Diptera	-0.261725285510233	0
H_0549_Diptera_Mycetophilidae	-0.0438520647859457	0.5
H_0550_Diptera_Cricotopus	0.0010227506180023	0.75
H_0551_Diptera_Empididae	-0.122589057848354	0
H_0552_Hemiptera_Saldula	-0.0848442123032428	0
H_0553_Diptera_Diptera	-0.142426094350121	0
H_0554_Hemiptera_Hemiptera	-0.00285991726864864	0.6667
H_0555_Hemiptera_Hemiptera	-0.0982591173565298	0.5
H_0556_Hymenoptera_Lasius	-0.0540921403629381	0.6667
H_0557_Neuroptera_Neuroptera	-0.0438520647859457	0.5
H_0558_Diptera_Dolichopus.bigeniculatus	-0.0438520647859457	0.5
H_0559_Diptera_Diptera	-0.233171399110947	0
H_0560_Lepidoptera_Lepidoptera	-0.284414806724993	0
H_0562_Hymenoptera_Argidae	-0.142426094350121	0
H_0563_Hemiptera_Aphididae	-0.0828428000581866	0.5
H_0564_Hemiptera_Stenotus	-0.32878086076086	0
H_0565_Diptera_Cecidomyiidae	-0.0438520647859457	0.5
H_0566_Diptera_Megaselia	0.00334695788197529	0.8
H_0567_Diptera_Platypalpus	-0.142426094350121	0
H_0568_Hymenoptera_Braconidae	-0.142426094350121	0
H_0569_Diptera_Cecidomyiidae	-0.577350269189626	0
H_0570_Diptera_Paratanytarsus	-0.174041809862716	0.5
H_0571_Lepidoptera_Noctuidae	-0.00285991726864864	0.6667
H_0573_Diptera_Drosophilidae	-0.233171399110947	0
H_0575_Hemiptera_Hemiptera	-0.106294284560819	0
H_0576_Coleoptera_Chrysomelidae	-0.0848442123032428	0
H_0578_Hymenoptera_Lasius	-0.142426094350121	0
H_0580_Diptera_Diptera	-0.122589057848354	0
H_0581_Diptera_Cecidomyiidae	-0.122589057848354	0
H_0583_Diptera_Cricotopus	-0.106294284560819	0
H_0584_Hemiptera_Anoecia	-0.0262609408914963	0.6667
H_0585_Lepidoptera_Lepidoptera	-0.0662776127261574	0.5
H_0587_Diptera_Diptera	-0.0699799884883314	0.5
H_0588_Hemiptera_Hemiptera	-0.0848442123032428	0
H_0589_Hemiptera_Aphididae	-0.0409100247200921	0.6667
H_0590_Hymenoptera_Braconidae	-0.142426094350121	0
H_0591_Diptera_Lestodiplosis	-0.0699799884883314	0.5
H_0593_Hemiptera_Apolygus	-0.32878086076086	0
H_0594_Diptera_Cecidomyiidae	-0.122589057848354	0
H_0595_Diptera_Mycetophilidae	-0.0848442123032428	0
H_0596_Diptera_Diptera	-0.233171399110947	0
H_0597_Diptera_Diptera	-0.553258734754497	0
H_0598_Diptera_Cecidomyiidae	-0.488323796267308	0
H_0599_Diptera_Chironomus	0.345674633139494	0.8889
H_0600_Hymenoptera_Ichneumonidae	-0.142426094350121	0
H_0601_Hymenoptera_Hymenoptera	-0.0848442123032428	0
H_0602_Diptera_Mycetophilidae	-0.0848442123032428	0
H_0603_Diptera_Chironomidae	-0.0557826313662552	0.75
H_0604_Lepidoptera_Lepidoptera	-0.553258734754497	0
H_0607_Diptera_Diptera	-0.142426094350121	0
H_0608_Neuroptera_Neuroptera	-0.0828428000581866	0.5
H_0609_Coleoptera_Coleoptera	-0.0438520647859457	0.5
H_0610_Hymenoptera_Hymenoptera	-0.0848442123032428	0
H_0611_Hymenoptera_Halictidae	-0.106294284560819	0
H_0612_Hymenoptera_Formica	-0.0262609408914963	0.6667
H_0613_Isopoda_Armadillidium.vulgare	-0.106294284560819	0
H_0614_Hemiptera_Cymus	-0.0438520647859457	0.5
H_0615_Diptera_Aprionus	-0.522087894189994	0
H_0617_Neuroptera_Mantispidae	-0.0262609408914963	0.6667
H_0618_Diptera_Diptera	-1.10401084299603	0
H_0619_Hymenoptera_Hymenoptera	-0.284414806724993	0
H_0620_Lepidoptera_Lepidoptera	-0.150189668191642	0.72
H_0621_Collembola_Collembola	-0.106294284560819	0
H_0622_Diptera_Diptera	-0.233171399110947	0
H_0624_Diptera_Sciaridae	-0.0173709191283092	0.6667
H_0625_Coleoptera_Atomaria	-0.0848442123032428	0
H_0626_Diptera_Diptera	-0.0848442123032428	0
H_0628_Orthoptera_Ruspolia	-0.124775575396281	0
H_0629_Diptera_Cecidomyiidae	-0.284414806724993	0
H_0630_Hymenoptera_Hymenoptera	-0.261725285510233	0
H_0631_Diptera_Sciaridae	-0.830278087225996	0
H_0632_Diptera_Cecidomyiidae	-0.124775575396281	0
H_0634_Coleoptera_Coleoptera	-0.106294284560819	0
H_0635_Coleoptera_Coleoptera	-0.0982591173565298	0.5
H_0636_Hymenoptera_Ceraphron	-0.0699799884883314	0.5
H_0637_Diptera_Phoridae	-0.0438520647859457	0.5
H_0639_Hymenoptera_Hymenoptera	-0.284414806724993	0
H_0643_Diptera_Ephydridae	-0.0438520647859457	0.5
H_0644_Hemiptera_Aleyrodidae	-0.106294284560819	0
H_0645_Diptera_Diptera	-0.0828428000581866	0.5
H_0646_Diptera_Diptera	-0.114912220614486	0.6667
H_0647_Diptera_Diptera	-0.122589057848354	0
H_0648_Lepidoptera_Lepidoptera	-0.32878086076086	0
H_0649_Diptera_Neoplatyura	-0.0848442123032428	0
H_0650_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0651_Hymenoptera_Formica	-0.106294284560819	0
H_0652_Diptera_Cecidomyiidae	-0.106294284560819	0
H_0654_Diptera_Cecidomyiidae	-0.0662776127261574	0.5
H_0655_Diptera_Cecidomyiidae	-0.0611822549350276	0.75
H_0656_Coleoptera_Coleoptera	-0.0699799884883314	0.5
H_0657_Diptera_Megaselia	-0.0982591173565298	0.5
H_0658_Diptera_Cecidomyiidae	-0.210003956128338	0.5
H_0659_Diptera_Diptera	-0.261725285510233	0
H_0660_Diptera_Mycetophilidae	-0.0848442123032428	0
H_0661_Collembola_Homidia	-0.0662776127261574	0.5
H_0662_Diptera_Diptera	-0.0662776127261574	0.5
H_0663_Lepidoptera_Pyralidae	-0.0409100247200921	0.6667
H_0664_Diptera_Cecidomyiidae	-0.261725285510233	0
H_0665_Diptera_Cecidomyiidae	-0.124775575396281	0
H_0666_Diptera_Cecidomyiidae	0.112074313897415	0.8333
H_0667_Diptera_Sciaridae	-0.0848442123032428	0
H_0668_Diptera_Chironomidae	-0.128084930168474	0.75
H_0669_Hemiptera_Cicadellidae	-0.32878086076086	0
H_0671_Diptera_Cecidomyiidae	-0.0540921403629381	0.6667
H_0672_Diptera_Medetera	-0.142426094350121	0
H_0673_Diptera_Cecidomyiidae	-0.284414806724993	0
H_0674_Diptera_Dolichosciara	-0.0173709191283092	0.6667
H_0675_Orthoptera_Tettigoniidae	-0.124775575396281	0
H_0676_Orthoptera_Gryllidae	-0.0662776127261574	0.5
H_0677_Diptera_Diptera	-0.0828428000581866	0.5
H_0678_Hemiptera_Anoecia	-0.0848442123032428	0
H_0679_Diptera_Chaetosciara	-0.0982591173565298	0.5
H_0680_Diptera_Cecidomyiidae	-0.122589057848354	0
H_0681_Diptera_Diptera	-0.0699799884883314	0.5
H_0682_Diptera_Diptera	-0.122589057848354	0
H_0683_Hymenoptera_Formica	-0.106294284560819	0
H_0684_Coleoptera_Coleoptera	-0.0438520647859457	0.5
H_0685_Hymenoptera_Ceraphronidae	-0.0699799884883314	0.5
H_0686_Hemiptera_Cicadellidae	-0.0848442123032428	0
H_0687_Lepidoptera_Lepidoptera	-0.124775575396281	0
H_0688_Orthoptera_Loxoblemmus.equestris	-0.0438520647859457	0.5
H_0690_Hemiptera_Aphididae	-0.233171399110947	0
H_0692_Diptera_Cecidomyiidae	-0.284414806724993	0
H_0693_Diptera_Drosophilidae	-0.122589057848354	0
H_0694_Diptera_Cecidomyiidae	-0.646053969522778	0
H_0695_Lepidoptera_Lepidoptera	-0.83123353955127	0.4444
H_0697_Hemiptera_Anoecia	-0.0438520647859457	0.5
H_0698_Diptera_Lestodiplosis	-0.124775575396281	0
H_0700_Diptera_Diptera	-0.233171399110947	0
H_0701_Lepidoptera_Lepidoptera	-0.124775575396281	0
H_0704_Hemiptera_Cacopsylla	-0.0848442123032428	0
H_0705_Diptera_Cecidomyiidae	-0.646053969522778	0
H_0707_Diptera_Diptera	-0.0173709191283092	0.6667
H_0708_Orthoptera_Trigonidium	-0.106294284560819	0
H_0709_Coleoptera_Coleoptera	-0.0848442123032428	0
H_0710_Coleoptera_Coleoptera	-0.106294284560819	0
H_0711_Coleoptera_Carabidae	-0.106294284560819	0
H_0712_Diptera_Lestodiplosis	-0.135593105531683	0.6667
H_0713_Strepsiptera_Halictophagidae	-0.142426094350121	0
H_0714_Coleoptera_Coleoptera	-0.142426094350121	0
H_0715_Hymenoptera_Eulophidae	-0.261725285510233	0
H_0716_Coleoptera_Coleoptera	-0.261725285510233	0
H_0717_Hemiptera_Hemiptera	-0.187369737852963	0.6667
H_0718_Hymenoptera_Trichogramma	-0.106294284560819	0
H_0719_Diptera_Tipulidae	-0.0848442123032428	0
H_0720_Hemiptera_Sogatella.furcifera	-0.233171399110947	0
H_0721_Hemiptera_Aphididae	-0.0982591173565298	0.5
H_0722_Hymenoptera_Encarsia	-0.646053969522778	0
H_0723_Orthoptera_Gryllidae	-0.106294284560819	0
H_0724_Hemiptera_Cicadellidae	-0.142426094350121	0
H_0725_Hymenoptera_Ceratobaeus	-1.10401084299603	0
H_0726_Diptera_Diptera	-0.0173709191283092	0.6667
H_0727_Hymenoptera_Athalia	-0.106294284560819	0
H_0728_Lepidoptera_Lepidoptera	-0.0848442123032428	0
H_0729_Lepidoptera_Noctuidae	-0.0438520647859457	0.5
H_0730_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0731_Diptera_Mycetophilidae	-0.310480692234487	0.5
H_0732_Coleoptera_Coleoptera	-0.0438520647859457	0.5
H_0733_Coleoptera_Coleoptera	-0.142426094350121	0
H_0734_Diptera_Sciaridae	-0.122589057848354	0
H_0736_Diptera_Diptera	-0.142426094350121	0
H_0737_Coleoptera_Coleoptera	-0.142426094350121	0
H_0739_Hymenoptera_Eurytomidae	-0.122589057848354	0
H_0741_Diptera_Sciaridae	-0.553258734754497	0
H_0742_Diptera_Cecidomyiidae	-0.124775575396281	0
H_0743_Diptera_Syrphidae	-0.124775575396281	0
H_0744_Diptera_Mycetophilidae	-0.0848442123032428	0
H_0745_Diptera_Cecidomyiidae	-0.142426094350121	0
H_0746_Hemiptera_Macrosteles	-0.210003956128338	0
H_0747_Hymenoptera_Formica	-0.106294284560819	0
H_0748_Hemiptera_Amphiareus	-0.122589057848354	0
H_0749_Lepidoptera_Geometridae	-0.646053969522778	0
H_0750_Coleoptera_Coleoptera	-0.122589057848354	0
H_0751_Hemiptera_Cicadellidae	-0.0848442123032428	0
H_0752_Diptera_Diptera	-0.0848442123032428	0
H_0753_Diptera_Sepedon	-0.106294284560819	0
H_0754_Lepidoptera_Lepidoptera	-0.0848442123032428	0
H_0755_Hemiptera_Aphididae	-0.0848442123032428	0
H_0757_Coleoptera_Monotoma	-0.0699799884883314	0.5
H_0758_Diptera_Sciaridae	-0.0848442123032428	0
H_0759_Diptera_Mycetophilidae	-0.0848442123032428	0
H_0760_Hemiptera_Cicadellidae	-0.124775575396281	0
H_0762_Diptera_Sciaridae	-0.124775575396281	0
H_0763_Hymenoptera_Formica.cunicularia	-0.106294284560819	0
H_0764_Hemiptera_Empoasca	-0.122589057848354	0
H_0766_Coleoptera_Coleoptera	-0.106294284560819	0
H_0767_Hemiptera_Cicadellidae	-0.0848442123032428	0
H_0770_Lepidoptera_Lepidoptera	-0.284414806724993	0
H_0772_Diptera_Sciaridae	-0.122589057848354	0
H_0773_Diptera_Cecidomyiidae	-0.284414806724993	0
H_0774_Orthoptera_Oxya	-0.233171399110947	0
H_0775_Hymenoptera_Hymenoptera	-0.142426094350121	0
H_0777_Lepidoptera_Noctuidae	-0.0662776127261574	0.5
H_0778_Hemiptera_Miridae	-0.261725285510233	0
H_0779_Diptera_Sciaridae	-0.0828428000581866	0.5
H_0781_Collembola_Collembola	-0.0662776127261574	0.5
H_0782_Diptera_Diptera	-0.0173709191283092	0.6667
H_0783_Hemiptera_Tuberculatus	-0.0699799884883314	0.5
H_0787_Hymenoptera_Dolichoderus	-0.646053969522778	0
H_0789_Diptera_Diptera	-0.106294284560819	0
H_0790_Hemiptera_Geocoris	-0.0848442123032428	0
H_0791_Lepidoptera_Lepidoptera	-0.106294284560819	0
H_0792_Diptera_Diptera	-0.106294284560819	0
H_0793_Diptera_Chironomidae	0.121606136378436	0.8571
H_0794_Diptera_Cecidomyiidae	-0.142426094350121	0
H_0795_Diptera_Cecidomyiidae	-0.646053969522778	0
H_0796_Diptera_Cecidomyiidae	-0.261725285510233	0
H_0797_Diptera_Cecidomyiidae	-0.0699799884883314	0.5
H_0798_Hymenoptera_Exallonyx	-0.0848442123032428	0
H_0799_Hemiptera_Aphididae	0.0784087906178369	0.8333
H_0800_Diptera_Diptera	-0.124775575396281	0
H_0801_Lepidoptera_Lepidoptera	-0.124775575396281	0
H_0802_Hemiptera_Aphididae	-0.0557826313662552	0.75
H_0803_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0804_Hemiptera_Limassolla	-0.0848442123032428	0
H_0805_Diptera_Sciaridae	-0.106294284560819	0
H_0806_Hemiptera_Bemisia.tabaci	-0.106294284560819	0
H_0807_Lepidoptera_Mythimna.separata	-0.124775575396281	0
H_0808_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0810_Diptera_Culicoides	-0.0438520647859457	0.5
H_0811_Hymenoptera_Formica	-0.106294284560819	0
H_0812_Thysanoptera_Phlaeothripidae	-0.124775575396281	0
H_0813_Hemiptera_Issidae	-0.124775575396281	0
H_0814_Diptera_Diptera	-0.106294284560819	0
H_0815_Lepidoptera_Lepidoptera	-0.0848442123032428	0
H_0817_Diptera_Phoridae	-0.284414806724993	0
H_0818_Hymenoptera_Hymenoptera	-0.106294284560819	0
H_0819_Hymenoptera_Ceraphron	-0.122589057848354	0
H_0820_Hemiptera_Coreidae	-0.0611822549350276	0.75
H_0821_Hymenoptera_Ceraphronidae	-0.122589057848354	0
H_0822_Diptera_Cecidomyiidae	-1.10401084299603	0
H_0823_Hymenoptera_Formicidae	-0.646053969522778	0
H_0824_Hymenoptera_Hymenoptera	-0.0848442123032428	0
H_0825_Diptera_Diptera	-0.0848442123032428	0
H_0826_Hemiptera_Aphididae	-0.0438520647859457	0.5
H_0828_Diptera_Diptera	-0.106294284560819	0
H_0829_Diptera_Rhopalomyia	-0.122589057848354	0
H_0830_Hymenoptera_Eulophidae	-0.122589057848354	0
H_0831_Hemiptera_Coreidae	-0.124775575396281	0
H_0832_Hymenoptera_Hymenoptera	-0.261725285510233	0
H_0833_Diptera_Homoneura	-0.261725285510233	0
H_0834_Diptera_Cecidomyiidae	-0.0438520647859457	0.5
H_0835_Coleoptera_Coleoptera	-0.0848442123032428	0
H_0836_Diptera_Culicidae	-0.0438520647859457	0.5
H_0838_Diptera_Diptera	-0.553258734754497	0
H_0839_Diptera_Cecidomyiidae	-0.233171399110947	0
H_0840_Orthoptera_Polionemobius	-0.432547738080788	0.5
H_0841_Hemiptera_Bemisia	-0.0438520647859457	0.5
H_0842_Diptera_Diptera	-0.122589057848354	0
H_0843_Diptera_Sciaridae	-0.122589057848354	0
H_0844_Hymenoptera_Formica	-0.106294284560819	0
H_0845_Collembola_Homidia	-0.106294284560819	0
H_0846_Diptera_Cecidomyiidae	-0.122589057848354	0
H_0847_Diptera_Diptera	-0.122589057848354	0
H_0849_Diptera_Diptera	-0.122589057848354	0
H_0850_Hemiptera_Aphididae	-0.261725285510233	0
H_0852_Hemiptera_Aphididae	-0.0848442123032428	0
H_0853_Hemiptera_Chaitophorus	-0.0848442123032428	0
H_0855_Diptera_Diptera	-0.124775575396281	0
H_0856_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0857_Diptera_Diptera	-0.176380083713418	0.5
H_0858_Diptera_Sciaridae	-0.122589057848354	0
H_0859_Diptera_Cecidomyiidae	-0.122589057848354	0
H_0861_Diptera_Cecidomyiidae	-0.0910348819166029	0.6667
H_0862_Hymenoptera_Ceraphronidae	-0.142426094350121	0
H_0864_Diptera_Diptera	-0.124775575396281	0
H_0865_Coleoptera_Coleoptera	-0.0848442123032428	0
H_0866_Diptera_Chrysotus	-0.106294284560819	0
H_0867_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0869_Diptera_Limoniidae	-0.124775575396281	0
H_0870_Lepidoptera_Lepidoptera	-0.233171399110947	0
H_0871_Diptera_Cecidomyiidae	-0.233171399110947	0
H_0872_Diptera_Diptera	-0.0438520647859457	0.5
H_0873_Diptera_Diptera	-0.0662776127261574	0.5
H_0874_Hemiptera_Hemiptera	-0.0438520647859457	0.5
H_0875_Diptera_Diptera	-0.142426094350121	0
H_0876_Diptera_Diptera	-1.10401084299603	0
H_0878_Hymenoptera_Formica	-0.106294284560819	0
H_0879_Hemiptera_Delphacidae	-0.384572675608626	0
H_0880_Hymenoptera_Eulophidae	-0.866025403784439	0
H_0881_Hymenoptera_Hymenoptera	-0.261725285510233	0
H_0882_Hymenoptera_Ichneumonidae	-0.0848442123032428	0
H_0883_Diptera_Diptera	-0.233171399110947	0
H_0884_Diptera_Cecidomyiidae	-0.233171399110947	0
H_0885_Diptera_Diptera	-0.0848442123032428	0
H_0886_Diptera_Diptera	-0.0848442123032428	0
H_0888_Orthoptera_Gryllidae	-0.106294284560819	0
H_0889_Hymenoptera_Hymenoptera	-0.0848442123032428	0
H_0890_Lepidoptera_Lepidoptera	-0.0438520647859457	0.5
H_0893_Diptera_Cecidomyiidae	-0.284414806724993	0
H_0894_Orthoptera_Acrida	-0.142426094350121	0
H_0895_Lepidoptera_Lepidoptera	-0.0438520647859457	0.5
H_0896_Hymenoptera_Formicidae	-0.474705130491866	0
H_0897_Hemiptera_Hemiptera	-0.122589057848354	0
H_0898_Hemiptera_Aphididae	-0.124775575396281	0
H_0899_Diptera_Cecidomyiidae	-0.122589057848354	0
H_0900_Psocoptera_Peripsocidae	-0.646053969522778	0
H_0903_Diptera_Rhamphomyia	-0.122589057848354	0
H_0904_Hymenoptera_Braconidae	-0.124775575396281	0
H_0905_Diptera_Drosophilidae	-0.233171399110947	0
H_0906_Coleoptera_Chrysolina.aurichalcea	-0.0828428000581866	0.5
H_0907_Hymenoptera_Hymenoptera	-0.0438520647859457	0.5
H_0908_Lepidoptera_Ctenoplusia	-0.0662776127261574	0.5
H_0909_Collembola_Homidia	-0.106294284560819	0
H_0910_Lepidoptera_Lepidoptera	-0.0848442123032428	0
H_0911_Diptera_Diptera	-1.10401084299603	0
H_0912_Hymenoptera_Ichneumonidae	-0.142426094350121	0
H_0913_Diptera_Lestodiplosis	-0.122589057848354	0
H_0914_Hymenoptera_Formicidae	-0.106294284560819	0
H_0915_Hemiptera_Hemiptera	-0.284414806724993	0
H_0916_Orthoptera_Acrida	-0.106294284560819	0
H_0917_Diptera_Cecidomyiidae	-0.384572675608626	0
H_0918_Hymenoptera_Ichneumonidae	-0.142426094350121	0
H_0919_Diptera_Phoridae	-0.122589057848354	0
H_0920_Hemiptera_Laodelphax.striatellus	-0.114912220614486	0.6667
H_0921_Diptera_Cecidomyiidae	-1.10401084299603	0
H_0922_Orthoptera_Dianemobius	-0.0438520647859457	0.5
H_0923_Diptera_Tipulidae	-0.0848442123032428	0
H_0924_Coleoptera_Chrysomelidae	-0.106294284560819	0
H_0925_Collembola_Homidia	-0.0828428000581866	0.5
H_0926_Hymenoptera_Formicidae	-0.106294284560819	0
H_0927_Diptera_Cecidomyiidae	-0.106294284560819	0
H_0928_Orthoptera_Gryllidae	-0.106294284560819	0
H_0929_Coleoptera_Chrysomelidae	-0.106294284560819	0
H_0930_Hymenoptera_Hymenoptera	-0.0848442123032428	0
H_0932_Diptera_Cecidomyiidae	-0.124775575396281	0
H_0934_Diptera_Cecidomyiidae	-0.124775575396281	0
H_0935_Orthoptera_Acrididae	-0.142426094350121	0
H_0936_Hemiptera_Corythucha.marmorata	-0.00285991726864864	0.6667
H_0937_Diptera_Cecidomyiidae	-0.122589057848354	0
H_0939_Hemiptera_Hemiptera	-0.106294284560819	0
H_0940_Diptera_Cecidomyiidae	-0.122589057848354	0
H_0941_Hymenoptera_Formica	-0.106294284560819	0
H_0942_Diptera_Sciaridae	-0.310480692234487	0.5
H_0943_Diptera_Sphaeroceridae	-0.261725285510233	0
H_0944_Diptera_Empididae	-0.233171399110947	0
H_0945_Diptera_Cecidomyiidae	-1.10401084299603	0
H_0946_Diptera_Mycetophilidae	-0.0848442123032428	0
H_0947_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0948_Diptera_Cecidomyiidae	-0.488323796267308	0
H_0949_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0950_Orthoptera_Trigonidium	-0.0438520647859457	0.5
H_0951_Diptera_Dolichopodidae	-0.0848442123032428	0
H_0952_Diptera_Phoridae	-0.124775575396281	0
H_0954_Hymenoptera_Ceraphron	-0.0848442123032428	0
H_0955_Hemiptera_Europiella	-0.284414806724993	0
H_0956_Diptera_Diptera	-0.122589057848354	0
H_0957_Diptera_Sciaridae	-0.384572675608626	0
H_0958_Collembola_Hypogastruridae	-0.124775575396281	0
H_0959_Diptera_Cecidomyiidae	-0.474705130491866	0
H_0960_Hemiptera_Aphididae	0.805430281117306	0.7467
H_0962_Diptera_Diptera	-0.124775575396281	0
H_0964_Diptera_Diptera	-0.106294284560819	0
H_0967_Diptera_Cecidomyiidae	-0.106294284560819	0
H_0968_Hemiptera_Cicadellidae	-0.106294284560819	0
H_0969_Hemiptera_Hemiptera	-0.488323796267308	0
H_0970_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0971_Hymenoptera_Hymenoptera	-0.646053969522778	0
H_0972_Hemiptera_Hemiptera	-0.0848442123032428	0
H_0973_Hemiptera_Cicadellidae	-1.10401084299603	0
H_0974_Diptera_Diptera	-0.646053969522778	0
H_0975_Diptera_Diptera	-0.106294284560819	0
H_0977_Orthoptera_Velarifictorus.ornatus	-0.0438520647859457	0.5
H_0978_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_0979_Diptera_Sciaridae	-0.233171399110947	0
H_0980_Diptera_Dolichopus	-0.0848442123032428	0
H_0982_Diptera_Diptera	-0.474705130491866	0
H_0983_Diptera_Cecidomyiidae	-0.284414806724993	0
H_0984_Hymenoptera_Ceraphronidae	-0.122589057848354	0
H_0985_Hemiptera_Cicadellidae	-0.142426094350121	0
H_0986_Diptera_Chironomidae	-0.0662776127261574	0.5
H_0987_Diptera_Cecidomyiidae	-0.284414806724993	0
H_0989_Orthoptera_Oedaleus	-0.122589057848354	0
H_0990_Hymenoptera_Formica	-0.106294284560819	0
H_0991_Hymenoptera_Ceraphron	-0.122589057848354	0
H_0992_Diptera_Cecidomyiidae	-0.261725285510233	0
H_0993_Hemiptera_Hemiptera	-0.261725285510233	0
H_0995_Lepidoptera_Spodoptera	-0.0438520647859457	0.5
H_0996_Hymenoptera_Ceraphronidae	-0.0848442123032428	0
H_0997_Lepidoptera_Helicoverpa	-1.10401084299603	0
H_0998_Diptera_Sciara	-0.124775575396281	0
H_1000_Diptera_Limoniidae	-0.233171399110947	0
H_1001_Diptera_Mycetophilidae	-0.0848442123032428	0
H_1002_Hemiptera_Aphididae	-0.0848442123032428	0
H_1004_Diptera_Diptera	-0.0848442123032428	0
H_1005_Lepidoptera_Crambidae	-0.0848442123032428	0
H_1007_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_1009_Coleoptera_Cantharidae	-0.106294284560819	0
H_1010_Diptera_Diptera	-0.124775575396281	0
H_1011_Diptera_Diptera	-0.0848442123032428	0
H_1012_Coleoptera_Coleoptera	-0.0848442123032428	0
H_1013_Hymenoptera_Braconidae	-0.0848442123032428	0
H_1015_Diptera_Diptera	-0.142426094350121	0
H_1016_Hemiptera_Kolla	-0.233171399110947	0
H_1017_Coleoptera_Coleoptera	-0.122589057848354	0
H_1018_Hymenoptera_Formica	-0.106294284560819	0
H_1020_Coleoptera_Coleoptera	-0.142426094350121	0
H_1022_Hymenoptera_Ceraphronidae	-0.122589057848354	0
H_1023_Diptera_Cecidomyiidae	-0.142426094350121	0
H_1024_Hymenoptera_Ichneumonidae	-0.106294284560819	0
H_1025_Hymenoptera_Formica	-0.106294284560819	0
H_1026_Diptera_Sciaridae	-0.142426094350121	0
H_1027_Hymenoptera_Hymenoptera	-0.122589057848354	0
H_1028_Hemiptera_Hemiptera	-0.106294284560819	0
