"node_id"	"sp_name"	"module"	"flow"	"diet.set"
342	"H_0326_Diptera_Drosophilidae"	4	0.00203252	"variable"
343	"H_0327_Diptera_Sciaridae"	4	0.00406504	"detritivorous"
346	"H_0331_Diptera_Mycetophilidae"	1	0.00203252	"detritivorous"
349	"H_0334_Diptera_Diptera"	2	0.00203252	"unidentified"
351	"H_0336_Diptera_Bradysia"	1	0.00406504	"detritivorous"
356	"H_0341_Lepidoptera_Noctuidae"	17	0.00406504	"herbivorous"
357	"H_0343_Diptera_Empididae"	7	0.00203252	"predatory/parasitic"
373	"H_0361_Hymenoptera_Braconidae"	1	0.00203252	"predatory/parasitic"
376	"H_0364_Diptera_Diptera"	1	0.00406504	"unidentified"
380	"H_0368_Diptera_Megaselia"	3	0.00203252	"variable"
392	"H_0381_Diptera_Diptera"	2	0.00203252	"unidentified"
407	"H_0398_Hemiptera_Aphididae"	7	0.00609756	"herbivorous"
411	"H_0403_Diptera_Cecidomyiidae"	15	0.00203252	"variable"
416	"H_0408_Diptera_Diptera"	6	0.00203252	"unidentified"
427	"H_0421_Diptera_Bradysia"	5	0.00813008	"detritivorous"
428	"H_0422_Diptera_Sciaridae"	7	0.00203252	"detritivorous"
440	"H_0438_Diptera_Dicranomyia"	6	0.00203252	"variable"
449	"H_0448_Diptera_Boletina"	4	0.0101626	"detritivorous"
463	"H_0464_Diptera_Cecidomyiidae"	5	0.00203252	"variable"
474	"H_0475_Diptera_Cecidomyiidae"	2	0.00203252	"variable"
478	"H_0479_Hemiptera_Hyperomyzus.carduellinus"	4	0.00203252	"herbivorous"
488	"H_0490_Hymenoptera_Hymenoptera"	1	0.00203252	"unidentified"
497	"H_0500_Diptera_Cecidomyiidae"	8	0.00203252	"variable"
533	"H_0537_Hymenoptera_Xyela"	4	0.00203252	"herbivorous"
537	"H_0541_Diptera_Cecidomyiidae"	10	0.00203252	"variable"
543	"H_0548_Diptera_Diptera"	5	0.00203252	"unidentified"
545	"H_0550_Diptera_Cricotopus"	5	0.00203252	"detritivorous"
546	"H_0551_Diptera_Empididae"	2	0.00203252	"predatory/parasitic"
560	"H_0566_Diptera_Megaselia"	6	0.00203252	"variable"
570	"H_0580_Diptera_Diptera"	2	0.00203252	"unidentified"
582	"H_0595_Diptera_Mycetophilidae"	1	0.00203252	"detritivorous"
595	"H_0610_Hymenoptera_Hymenoptera"	1	0.00203252	"unidentified"
600	"H_0615_Diptera_Aprionus"	8	0.00406504	"variable"
607	"H_0624_Diptera_Sciaridae"	4	0.00609756	"detritivorous"
613	"H_0631_Diptera_Sciaridae"	12	0.00203252	"detritivorous"
634	"H_0658_Diptera_Cecidomyiidae"	8	0.00203252	"variable"
635	"H_0659_Diptera_Diptera"	5	0.00203252	"unidentified"
644	"H_0668_Diptera_Chironomidae"	7	0.00203252	"detritivorous"
683	"H_0715_Hymenoptera_Eulophidae"	5	0.00203252	"predatory/parasitic"
706	"H_0741_Diptera_Sciaridae"	11	0.00203252	"detritivorous"
737	"H_0779_Diptera_Sciaridae"	4	0.00203252	"detritivorous"
739	"H_0782_Diptera_Diptera"	2	0.00203252	"unidentified"
750	"H_0797_Diptera_Cecidomyiidae"	2	0.00203252	"variable"
751	"H_0798_Hymenoptera_Exallonyx"	1	0.00203252	"predatory/parasitic"
782	"H_0832_Hymenoptera_Hymenoptera"	5	0.00203252	"unidentified"
803	"H_0857_Diptera_Diptera"	5	0.00203252	"unidentified"
806	"H_0861_Diptera_Cecidomyiidae"	8	0.00406504	"variable"
821	"H_0879_Hemiptera_Delphacidae"	3	0.00203252	"herbivorous"
823	"H_0881_Hymenoptera_Hymenoptera"	5	0.00203252	"unidentified"
824	"H_0882_Hymenoptera_Ichneumonidae"	1	0.00203252	"predatory/parasitic"
839	"H_0900_Psocoptera_Peripsocidae"	14	0.00203252	"detritivorous"
840	"H_0903_Diptera_Rhamphomyia"	2	0.00203252	"predatory/parasitic"
878	"H_0944_Diptera_Empididae"	6	0.00203252	"predatory/parasitic"
971	"H_1059_Diptera_Bradysia"	4	0.00203252	"detritivorous"
973	"H_1061_Diptera_Cecidomyiidae"	5	0.00203252	"variable"
1007	"H_1105_Hymenoptera_Aphelinus"	2	0.00203252	"predatory/parasitic"
1042	"H_1153_Diptera_Sciaridae"	3	0.00203252	"detritivorous"
1079	"H_1196_Hemiptera_Acyrthosiphon.pisum"	1	0.00406504	"herbivorous"
1080	"H_1198_Hemiptera_Aphis"	2	0.00203252	"herbivorous"
1083	"H_1202_Hemiptera_Aphididae"	16	0.00203252	"herbivorous"
1086	"H_1205_Hemiptera_Aphididae"	3	0.00203252	"herbivorous"
1099	"H_1221_Coleoptera_Anoplophora.glabripennis"	4	0.00203252	"herbivorous"
