"node_id"	"sp_name"	"module"	"flow"	"col"
325	"H_0307_Diptera_Cecidomyiidae"	12	0.00431034	"#FFED6F"
333	"H_0316_Hemiptera_Delphacidae"	1	0.00107759	"#8DD3C7"
334	"H_0317_Hemiptera_Cicadellidae"	1	0.00107759	"#8DD3C7"
337	"H_0321_Diptera_Bradysia"	1	0.00107759	"#8DD3C7"
347	"H_0332_Lepidoptera_Lepidoptera"	2	0.00107759	"#FFFFB3"
366	"H_0353_Diptera_Cecidomyiidae"	4	0.00107759	"#FB8072"
367	"H_0355_Diptera_Diptera"	5	0.00107759	"#80B1D3"
369	"H_0357_Hemiptera_Hemiptera"	1	0.00323276	"#8DD3C7"
387	"H_0375_Diptera_Phoridae"	7	0.00107759	"#B3DE69"
391	"H_0379_Hemiptera_Aphididae"	3	0.00323276	"#BEBADA"
398	"H_0388_Hymenoptera_Formicidae"	10	0.00215517	"#BC80BD"
399	"H_0389_Diptera_Mayetiola.destructor"	1	0.00107759	"#8DD3C7"
401	"H_0392_Hemiptera_Cicadellidae"	1	0.00107759	"#8DD3C7"
405	"H_0396_Coleoptera_Staphylinidae"	1	0.00107759	"#8DD3C7"
421	"H_0413_Hymenoptera_Formica"	9	0.00215517	"#D9D9D9"
424	"H_0417_Coleoptera_Endomychidae"	9	0.00107759	"#D9D9D9"
430	"H_0425_Diptera_Cecidomyiidae"	1	0.00107759	"#8DD3C7"
435	"H_0431_Hemiptera_Aphididae"	1	0.00323276	"#8DD3C7"
437	"H_0433_Hemiptera_Cicadellidae"	1	0.00215517	"#8DD3C7"
445	"H_0443_Diptera_Pseudolycoriella"	2	0.00215517	"#FFFFB3"
451	"H_0450_Diptera_Cecidomyiidae"	1	0.00107759	"#8DD3C7"
455	"H_0455_Hemiptera_Rhopalidae"	2	0.00323276	"#FFFFB3"
457	"H_0457_Hemiptera_Empoascanara"	1	0.00215517	"#8DD3C7"
458	"H_0458_Diptera_Diptera"	1	0.00107759	"#8DD3C7"
461	"H_0461_Diptera_Diptera"	6	0.00107759	"#FDB462"
463	"H_0464_Diptera_Cecidomyiidae"	1	0.00107759	"#8DD3C7"
465	"H_0466_Hemiptera_Aphididae"	1	0.00107759	"#8DD3C7"
471	"H_0472_Diptera_Diptera"	1	0.00107759	"#8DD3C7"
480	"H_0481_Diptera_Drosophilidae"	1	0.00107759	"#8DD3C7"
481	"H_0483_Coleoptera_Tychius"	1	0.00107759	"#8DD3C7"
491	"H_0493_Diptera_Cecidomyiidae"	1	0.00107759	"#8DD3C7"
492	"H_0494_Ephemeroptera_Baetis"	1	0.00107759	"#8DD3C7"
506	"H_0509_Diptera_Diptera"	1	0.00107759	"#8DD3C7"
507	"H_0510_Diptera_Chrysotus"	1	0.00107759	"#8DD3C7"
526	"H_0530_Diptera_Diptera"	6	0.00107759	"#FDB462"
528	"H_0532_Diptera_Sciaridae"	6	0.00107759	"#FDB462"
539	"H_0544_Thysanoptera_Thripidae"	4	0.00107759	"#FB8072"
550	"H_0555_Hemiptera_Hemiptera"	1	0.00538793	"#8DD3C7"
560	"H_0566_Diptera_Megaselia"	7	0.00107759	"#B3DE69"
561	"H_0567_Diptera_Platypalpus"	1	0.00107759	"#8DD3C7"
562	"H_0568_Hymenoptera_Braconidae"	1	0.00107759	"#8DD3C7"
564	"H_0570_Diptera_Paratanytarsus"	5	0.00107759	"#80B1D3"
566	"H_0573_Diptera_Drosophilidae"	5	0.00107759	"#80B1D3"
580	"H_0593_Hemiptera_Apolygus"	4	0.00107759	"#FB8072"
586	"H_0599_Diptera_Chironomus"	1	0.0150862	"#8DD3C7"
590	"H_0603_Diptera_Chironomidae"	5	0.00215517	"#80B1D3"
592	"H_0607_Diptera_Diptera"	1	0.00107759	"#8DD3C7"
597	"H_0612_Hymenoptera_Formica"	9	0.00215517	"#D9D9D9"
599	"H_0614_Hemiptera_Cymus"	1	0.00646552	"#8DD3C7"
623	"H_0646_Diptera_Diptera"	5	0.00215517	"#80B1D3"
633	"H_0657_Diptera_Megaselia"	1	0.00323276	"#8DD3C7"
639	"H_0663_Lepidoptera_Pyralidae"	3	0.00107759	"#BEBADA"
642	"H_0666_Diptera_Cecidomyiidae"	7	0.00107759	"#B3DE69"
643	"H_0667_Diptera_Sciaridae"	2	0.00107759	"#FFFFB3"
652	"H_0677_Diptera_Diptera"	7	0.00107759	"#B3DE69"
654	"H_0679_Diptera_Chaetosciara"	1	0.00431034	"#8DD3C7"
669	"H_0697_Hemiptera_Anoecia"	1	0.00107759	"#8DD3C7"
675	"H_0707_Diptera_Diptera"	1	0.00107759	"#8DD3C7"
679	"H_0711_Coleoptera_Carabidae"	1	0.00107759	"#8DD3C7"
680	"H_0712_Diptera_Lestodiplosis"	1	0.00107759	"#8DD3C7"
689	"H_0721_Hemiptera_Aphididae"	1	0.00215517	"#8DD3C7"
691	"H_0723_Orthoptera_Gryllidae"	1	0.00107759	"#8DD3C7"
692	"H_0724_Hemiptera_Cicadellidae"	1	0.00107759	"#8DD3C7"
699	"H_0731_Diptera_Mycetophilidae"	1	0.00107759	"#8DD3C7"
733	"H_0774_Orthoptera_Oxya"	5	0.00107759	"#80B1D3"
734	"H_0775_Hymenoptera_Hymenoptera"	1	0.00107759	"#8DD3C7"
740	"H_0783_Hemiptera_Tuberculatus"	1	0.00107759	"#8DD3C7"
747	"H_0794_Diptera_Cecidomyiidae"	1	0.00107759	"#8DD3C7"
752	"H_0799_Hemiptera_Aphididae"	1	0.00215517	"#8DD3C7"
817	"H_0874_Hemiptera_Hemiptera"	1	0.00107759	"#8DD3C7"
818	"H_0875_Diptera_Diptera"	1	0.00107759	"#8DD3C7"
833	"H_0894_Orthoptera_Acrida"	1	0.00107759	"#8DD3C7"
834	"H_0895_Lepidoptera_Lepidoptera"	5	0.00107759	"#80B1D3"
835	"H_0896_Hymenoptera_Formicidae"	10	0.00107759	"#BC80BD"
870	"H_0935_Orthoptera_Acrididae"	1	0.00431034	"#8DD3C7"
871	"H_0936_Hemiptera_Corythucha.marmorata"	2	0.00107759	"#FFFFB3"
889	"H_0956_Diptera_Diptera"	6	0.00107759	"#FDB462"
891	"H_0958_Collembola_Hypogastruridae"	3	0.00107759	"#BEBADA"
893	"H_0960_Hemiptera_Aphididae"	1	0.00431034	"#8DD3C7"
913	"H_0986_Diptera_Chironomidae"	1	0.00107759	"#8DD3C7"
935	"H_1015_Diptera_Diptera"	1	0.00107759	"#8DD3C7"
936	"H_1016_Hemiptera_Kolla"	5	0.00107759	"#80B1D3"
944	"H_1026_Diptera_Sciaridae"	1	0.00107759	"#8DD3C7"
946	"H_1028_Hemiptera_Hemiptera"	1	0.00107759	"#8DD3C7"
966	"H_1054_Diptera_Phoridae"	1	0.00107759	"#8DD3C7"
987	"H_1081_Coleoptera_Chrysomelidae"	4	0.00107759	"#FB8072"
1004	"H_1102_Lepidoptera_Lycaenidae"	4	0.00107759	"#FB8072"
1040	"H_1151_Hemiptera_Hemiptera"	8	0.00107759	"#FCCDE5"
1066	"H_1178_Diptera_Diptera"	3	0.00107759	"#BEBADA"
1077	"H_1194_Orthoptera_Conocephalus.maculatus"	11	0.00323276	"#CCEBC5"
1079	"H_1196_Hemiptera_Acyrthosiphon.pisum"	1	0.00215517	"#8DD3C7"
